#{"t_start": 1518301520.0206568, "env_id": null}
r,l,t
-575.18702,163,2.735482
-1079.174549,143,4.124176
-1898.83563,165,5.025677
-891.129727,181,6.611499
-1207.501228,135,7.559207
-956.163558,178,9.088872
-983.981228,157,10.545094
-1227.338749,136,11.803314
-993.354806,115,12.895782
-443.256733,178,14.860854
-938.71462,226,16.970782
-3108.116259,250,19.966411
-372.266465,143,20.807001
1523.052598,120,21.614817
3648.563466,165,23.169924
1014.917356,100,23.927455
2584.46844,138,24.763617
-212.350488,163,26.235151
15.373262,31,26.291904
360.259224,69,27.001726
4728.179298,185,28.517281
592.347878,82,29.249099
4792.781568,186,31.15413
4969.866478,185,32.319428
4698.925575,179,34.113695
4802.293868,182,36.117629
3824.291798,165,38.470925
4220.471254,170,39.465683
3389.440472,156,41.042436
4145.483236,173,42.530577
4592.948701,177,43.698749
2857.281093,148,45.36753
596.902337,82,46.224845
2093.543951,127,47.169229
296.508119,164,48.839078
3558.014865,158,49.844749
4046.336859,168,51.899587
4551.379015,179,53.916132
5049.346773,187,56.074548
1569.783481,113,56.895519
4908.730553,186,58.446239
3483.653096,156,59.296353
4641.390215,180,60.839083
2713.128726,140,61.699257
4774.610289,184,63.218777
3690.011232,177,64.7819
3299.548857,155,65.651095
4674.675576,186,67.62778
4572.698954,178,69.647822
-31.28072,83,70.406755
4712.527557,180,71.928519
4670.799041,182,73.580674
4476.156785,176,74.457583
768.13462,172,75.950082
-2.472386,52,76.628062
3219.808973,157,77.460695
4705.278943,179,78.947655
1042.263911,99,79.878348
424.257213,73,80.720329
5239.517773,189,82.227004
410.421347,73,82.349943
4920.997424,184,84.180731
1312.74246,134,85.279632
142.416885,54,86.247314
1760.781276,119,87.322197
1270.695104,105,88.276281
4842.433988,183,90.129515
695.182684,120,91.049386
1825.481882,120,92.076677
3511.3262,158,93.938336
2838.619202,144,95.011447
5103.645665,189,97.001154
2748.923811,141,98.848818
4672.156156,179,100.59204
-7.314904,21,100.639352
411.04415,133,101.60942
1825.74623,120,102.553586
4837.941367,185,104.316786
268.318768,64,105.139276
-169.920542,96,105.903845
4594.417637,184,107.407762
4716.780966,181,108.444954
4819.87104,187,109.961078
3363.166032,155,111.425086
4562.33251,177,112.94639
-6.227865,23,112.988992
1709.428172,159,113.865885
826.72056,94,114.640606
2163.051745,127,116.030969
4557.934704,187,117.558761
219.345608,151,118.427227
4371.894183,203,119.979854
3965.074074,171,121.519654
3214.216287,151,122.376962
1552.831108,115,123.176097
3648.085733,173,124.848003
17.192459,39,125.521474
2582.231311,138,126.359516
1662.853054,118,127.276017
2416.824886,134,128.107119
5214.735211,188,129.676502
2181.50793,129,131.227637
-58.374789,122,132.17924
206.974593,170,133.903244
254.408439,66,134.036956
5387.160858,206,135.829267
2803.572532,142,137.497716
2870.173918,144,138.322785
3896.785853,165,140.218054
5882.47715,199,142.166247
-82.824161,108,143.201673
3960.934975,168,145.187792
2297.069903,151,146.242231
2960.940252,147,147.221358
2574.772142,138,148.825472
629.032545,147,149.664351
819.339544,91,150.437281
1049.036182,99,151.18273
3293.373821,154,152.635098
2837.428901,194,154.190356
4773.863834,184,155.697984
2102.597272,133,156.547353
3453.674468,155,157.42907
4651.781478,183,159.080559
4005.693734,176,160.618278
1960.104695,124,161.439115
-4809.481396,196,163.000144
4890.225204,184,164.540902
2197.153304,130,165.379777
3827.640322,166,166.897973
6713.596783,215,168.975808
2710.574514,141,170.901909
3986.443313,168,172.092905
5570.708277,225,174.668192
4715.6879,178,175.843455
2464.570898,137,177.316818
3504.555495,159,178.222428
2854.995208,144,179.738857
4126.247485,174,180.653832
2137.816159,128,182.135143
78.051334,59,182.237994
2374.522187,134,183.718552
4212.416373,172,184.663261
6747.653572,247,186.950763
107.383621,50,187.032846
2943.995224,146,188.491401
766.310182,271,190.773384
207.433355,101,191.698411
2204.710895,171,192.553837
4832.588169,213,194.140784
3774.78362,171,195.650904
2912.822194,141,196.462495
6204.667792,198,198.249026
5063.115077,190,200.210259
5400.633264,204,202.261122
3988.24171,172,204.228407
4480.953067,200,206.254993
5372.771797,186,208.326138
3991.402339,201,210.322393
1649.984238,153,212.440872
5307.972975,189,213.455528
5706.171305,194,215.050692
3528.540374,160,216.615911
920.886648,165,218.202473
4868.417783,186,219.176116
4752.154281,219,221.942021
2642.296082,160,222.913785
4543.177324,191,224.440706
7330.663321,212,226.441886
6210.507806,225,229.120462
2062.394748,176,230.154817
3139.482739,165,231.944577
3763.460605,175,234.197386
1383.507037,168,235.389436
3577.862394,186,237.437589
5303.922045,199,239.391243
5469.664591,196,241.261757
897.597132,145,243.134573
2405.387615,158,244.303085
3176.066919,189,246.076664
2296.92567,170,248.057721
4223.487706,187,249.641842
4058.668392,205,251.223421
5502.399313,197,252.784336
4415.288296,178,254.043664
2378.001317,174,255.740571
2960.795403,249,258.050898
5499.195251,194,259.607016
5169.759458,195,261.19047
6130.971478,191,262.741346
976.416698,166,263.641513
4848.988611,183,265.508823
2300.144357,131,266.615863
4850.125011,183,268.651211
4746.580996,190,270.542141
2129.415897,177,272.738693
4968.999306,188,274.747774
4875.865768,185,276.344816
2063.265025,177,277.476954
4924.833863,185,279.472931
4552.116464,184,281.485319
3123.627426,179,283.487994
4989.881141,191,285.293983
4248.269311,204,286.84382
1771.795862,168,287.720709
4902.77714,183,289.297076
996.143581,162,291.26813
4743.607885,182,293.29625
3297.776216,195,295.201525
2201.125484,157,296.170035
4936.686482,186,297.885251
3152.600227,175,299.586729
1861.813271,128,300.414404
3981.079552,177,302.278792
4872.82345,184,304.616255
897.055766,156,305.581224
3854.318342,195,307.130346
4915.583861,184,308.710786
4881.863633,183,310.30415
4857.665069,183,311.971441
1081.320815,134,313.158682
4887.193253,186,315.210258
5211.002021,191,316.940759
3882.683351,197,318.86318
2411.804817,149,319.736863
3789.220614,221,322.028337
2385.042592,179,323.798737
3557.072299,215,325.628843
4812.112666,182,327.383055
3792.617676,209,329.348428
3877.755508,190,331.124758
681.026125,95,331.987532
1597.4567,158,333.468147
4954.215933,185,334.973874
1202.334084,141,335.824139
2717.41244,153,337.261285
5131.203373,190,338.471333
5040.961016,198,340.512125
4640.853251,184,342.54195
4689.642916,193,344.599678
6284.032197,229,347.248893
6986.525236,246,349.144659
5235.315478,186,350.938862
3123.520942,200,352.746738
4757.086881,180,354.498325
4530.874789,184,355.589389
4720.954183,197,357.426207
2918.829234,269,359.680065
872.54457,128,360.745953
3044.826347,154,362.685899
1273.620282,132,363.774637
4090.601705,215,365.563713
3439.083001,160,367.102218
2934.421278,155,368.615854
3530.216437,190,369.54897
3986.743329,168,371.042367
1170.986236,172,372.525819
2419.653309,189,374.217304
2841.140992,158,375.153601
2237.428261,154,376.855242
3955.018927,168,378.383299
2369.993599,155,379.263021
1763.740943,153,380.79422
3304.171076,176,381.707656
3324.586104,154,383.225037
4628.002404,214,384.806782
4057.871189,197,386.520473
3986.936736,166,388.254139
2868.69286,185,390.026309
3872.324552,167,391.212912
5035.107561,184,392.735998
4788.775576,241,394.359706
2836.91885,157,396.332052
4179.876468,170,398.079313
2488.476792,162,399.101578
3714.309717,163,400.709749
3530.219971,201,402.295564
3779.018581,207,403.886588
4196.390729,169,405.575124
4128.517826,173,406.632235
4475.599252,178,408.661714
1141.855653,122,409.447896
5113.33943,186,411.280012
6320.615664,230,414.038506
4997.99037,178,414.907444
4479.883943,202,416.963899
5331.729937,203,419.001084
1263.211467,151,421.073731
5546.613593,247,423.283213
8159.838408,293,426.028372
1513.74453,162,427.801733
2565.465015,141,428.638201
139.622992,49,429.330104
4909.994221,185,430.810459
3976.785836,200,432.760191
4849.086402,189,434.470761
4733.626291,185,436.187383
3790.835967,239,438.334118
5029.795934,187,440.345776
2105.576645,144,441.471297
2940.118814,165,443.436506
6025.956925,234,445.56828
4235.892773,177,447.54797
3014.649241,176,449.096817
5772.315869,219,451.11089
2330.071717,163,452.945135
4589.299481,177,453.998492
4058.333794,174,455.721647
1494.133281,168,457.400296
4815.041386,185,459.096873
2738.726751,258,461.025876
4259.259762,187,462.79564
5008.548921,185,464.899487
1228.547906,150,465.762516
4813.251078,182,467.293104
4277.484809,174,468.797774
2262.496581,236,470.403508
3438.134107,167,471.910695
4962.294533,185,473.444537
4312.861662,200,475.022752
4613.785733,223,476.618481
4607.313972,179,478.133393
4719.201197,192,479.659415
7370.887648,251,481.683164
5844.967586,207,483.635103
4605.544427,203,485.254579
4549.317144,190,486.890229
4486.199339,210,488.954589
3447.324,156,490.905883
3285.550689,189,492.695839
3182.738325,180,494.787881
5385.029412,201,496.399801
3984.111882,205,497.945947
2265.111934,200,499.679633
3708.945912,187,501.233557
3905.42741,165,502.128759
5367.75032,194,504.135854
5712.606765,196,506.101527
7031.115902,250,508.690606
-2409.805801,336,511.476192
3683.758554,177,513.267468
2816.687611,198,515.100474
5301.311643,201,516.912763
4805.905871,183,519.021899
2766.899888,221,521.140692
4986.895692,196,523.186804
197.151398,139,524.170174
4971.51244,200,525.987896
4964.647806,253,528.586944
8402.934538,283,530.543311
4429.142127,228,533.101919
3778.616528,188,534.864561
-6501.652033,290,537.909561
4353.396064,199,539.885237
4088.848204,177,541.082995
4343.593491,183,543.045385
3521.306979,183,545.035564
1074.834732,144,546.151422
5231.648548,276,549.083024
114.095548,224,551.07982
2616.310211,249,553.989527
2606.025567,271,557.624758
3827.174012,177,559.02878
5789.372534,210,561.147042
4576.538571,181,563.093775
3577.219694,173,564.760596
