#{"t_start": 1518422504.4161513, "env_id": null}
r,l,t
-3686.841577,248,4.885709
-551.300615,147,6.264366
-1317.137033,174,8.901321
-807.842898,160,11.352016
133.198296,77,12.59038
-5079.841734,242,15.253966
-1945.261324,196,17.881553
-683.522791,113,19.203245
-280.765463,160,21.706957
-854.598143,128,23.064898
-27.755702,168,25.524534
-235.884013,145,26.894578
-296.354886,85,28.344014
-767.311686,164,30.765767
-319.613787,113,32.04403
-2887.699817,279,34.766233
-797.623717,153,37.413195
-3898.499449,231,40.119811
-4282.106222,288,43.746835
110.095684,117,45.037486
-3096.637847,248,49.618419
-11.199997,120,51.24635
-1095.565747,160,53.856534
26.768357,114,55.358627
-3029.106344,243,58.308007
-3946.982426,279,62.232041
-1056.853247,165,64.606035
55.524274,143,65.900441
-2539.729044,303,69.914344
-127.444627,183,72.571258
218.808348,133,74.236098
-318.884587,127,76.769224
-440.401412,129,78.356796
-810.241114,145,79.853949
-458.143534,126,82.42387
-702.224407,143,83.978782
279.299824,137,85.345299
-2886.657696,235,88.968668
-772.179503,180,91.432887
-654.103819,205,93.914923
-177.210519,118,95.163519
-1541.31,234,97.953856
-294.060985,130,99.226645
-103.011102,198,101.741496
-2106.29983,231,105.30623
-10.372705,18,105.34167
-160.456557,192,108.021189
564.70097,134,109.326023
-137.855232,196,111.850695
45.428877,195,114.314963
49.422522,116,115.581836
1230.153185,177,118.011281
-381.181881,145,119.331892
-805.033484,206,122.513692
694.94233,129,125.478729
114.113276,139,126.788565
-3277.166979,261,130.452821
158.881664,128,131.7467
194.032923,125,133.023811
112.330759,180,135.696393
112.212749,104,136.970615
-290.53829,78,138.321697
-43.655691,122,140.055157
-2171.783138,240,144.584954
101.028011,129,146.041655
-3332.712463,284,149.76131
495.0176,166,151.138619
-2948.705898,245,154.721114
-6710.655772,321,158.534712
-4950.341618,434,164.066934
-1745.672496,221,168.368966
-2484.908884,236,171.419953
-1754.354544,229,174.524355
-246.390939,118,175.823895
-5307.346984,274,179.537636
-5599.990956,297,183.329215
-1827.609019,228,185.837475
-188.546656,93,187.075405
-926.720278,182,189.808367
-880.408017,184,192.389968
-2153.145253,213,194.89838
-183.916344,103,196.247221
77.828249,118,198.082
-631.816944,204,201.199502
9.327774,109,202.794022
-942.242967,213,207.131301
-2.749347,105,208.465487
-732.196083,181,209.929938
-626.687385,173,212.391027
-1489.70797,215,214.905879
-889.318411,212,217.627683
-534.938538,210,220.105223
-1989.630433,219,223.992907
-562.713762,173,225.861993
-412.125494,179,228.955412
-1151.753604,215,231.959394
-561.615704,142,234.557949
-268.445368,172,235.915369
-134.973008,166,238.295802
-1796.425873,222,240.715286
-396.383841,175,243.322782
-2588.370179,279,246.989592
-330.83976,139,248.265338
-1137.985089,131,250.595047
-10208.892005,378,254.99744
-779.035608,177,258.026522
-122.716788,153,260.721202
104.602742,157,262.264383
-324.585329,129,265.222141
-1233.851822,133,266.699946
180.235491,125,268.007456
-90.570254,150,270.586884
257.072173,151,271.91947
191.253025,133,273.205732
-580.526061,103,274.449104
-395.655309,186,276.91264
-490.405321,179,279.326565
-11.402997,156,282.162168
22.370993,180,285.270229
-394.707228,139,286.951964
126.68594,121,288.430465
-29.625327,158,291.130649
-321.308505,118,292.569828
-631.550476,178,295.470863
453.321395,134,297.125872
46.821627,126,298.984604
-1573.501544,244,302.749478
-244.244439,123,304.071028
-1222.949253,222,306.605148
-372.815862,194,309.053197
253.779797,150,311.441544
465.316081,147,313.096984
-301.28115,112,314.639538
-35.205762,182,317.629551
768.555099,157,320.582277
2180.027561,169,322.201664
562.376068,138,324.883601
689.022136,146,326.751593
-523.643301,164,329.133821
-99.991909,93,330.322367
1899.188778,154,331.612706
-119.966646,110,332.833042
-57.985639,118,334.064086
1266.821631,159,336.841362
307.857546,211,339.316193
-56.000091,112,340.562138
127.2719,129,343.196095
140.90818,156,344.511986
110.579491,145,347.254172
-2296.503554,229,349.78902
440.018155,140,351.739095
593.319128,146,354.531919
476.791294,140,355.857745
-544.71183,92,357.098779
635.765986,145,360.118282
1711.696931,196,361.678397
1724.517068,186,364.273659
573.413463,133,366.654308
-3206.338017,243,369.202378
-68.924461,143,371.60199
134.960984,112,372.868115
78.828489,135,374.183724
-198.739098,88,375.386258
2334.05794,186,377.848258
740.496127,181,380.456943
439.81384,143,381.764957
803.059721,146,383.429807
-108.895564,131,386.060071
1359.390019,143,387.645764
-879.23974,115,389.007581
196.499276,116,390.261999
58.863552,131,392.630095
1429.079722,170,393.98583
-389.833137,195,396.428991
1504.074797,148,398.804033
-84.885378,110,400.061368
2077.004765,198,402.520304
957.284904,146,403.839617
199.54163,121,406.385942
1017.090628,194,408.843107
1390.048163,157,410.174336
